#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1642047060.058464,58464,2,0,0,0,97385124,587252,93270100,8364,92669408,5536,346684,92444520,28664,266232,318020,92178288,0,0,8388604,8172796,0,0,107956,65596,181464,918912,744064,174848,14400,7228,0,0,0,57081164,1402464,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047060.052248,52248,3,0,0,0,3878020,3200328,3407080,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71116,41760,72452,45784,26668,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047060.052147,52147,4,0,0,0,1813712,211456,1149072,2068,1099072,0,683360,774324,382064,37000,301296,737324,0,0,0,0,148,0,356544,40756,62520,82684,59780,22904,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047060.052022,52022,5,0,0,0,3878040,160612,1067132,2068,1124516,0,3060980,477196,2423252,30064,637728,447132,0,0,0,0,0,0,2411592,57352,41724,83880,60816,23064,3008,11160,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047120.055753,55753,0,0,0,0,97387748,86683092,93353144,206928,6794260,9020,503812,6618520,121872,14680,381940,6603840,0,0,8388604,6280824,76,0,114992,54452,15408,379136,241728,137408,10784,10380,0,0,0,57082476,3110244,34359738367,576596,34308614140,51200,0,32768,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047120.057893,57893,1,0,0,0,97385144,91908864,93267264,14396,1949640,5568,923072,1158940,29976,316280,893096,842660,0,0,8388604,8190716,0,0,115248,68304,228280,311120,134932,176188,14208,7188,0,0,0,57081176,1324036,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047120.059371,59371,2,0,0,0,97385124,586192,93269040,8364,92669408,5536,345320,92444508,27300,266220,318020,92178288,0,0,8388604,8172796,0,0,106212,65596,181464,919040,744064,174976,14400,7228,0,0,0,57081164,1402544,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047120.052292,52292,3,0,0,0,3878020,3200452,3407204,2088,432364,0,292980,212836,83528,29596,209452,183240,0,0,0,0,12,0,71404,71132,41760,72452,45784,26668,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047120.051516,51516,4,0,0,0,1813712,211372,1149000,2068,1099084,0,683356,774324,382048,37000,301308,737324,0,0,0,0,4,0,356528,40704,62520,82640,59780,22860,2784,7184,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047120.051654,51654,5,0,0,0,3878040,160572,1067092,2068,1124516,0,3061020,477196,2423292,30064,637728,447132,0,0,0,0,8,0,2411648,57352,41724,83920,60816,23104,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047180.055819,55819,0,0,0,0,97387748,86663852,93333996,206964,6794324,9020,526264,6618324,144268,14448,381996,6603876,0,0,8388604,6280824,72,0,137196,54452,15408,379216,241728,137488,10816,11260,0,0,0,57082476,3158976,34359738367,576596,34308614140,51200,0,32768,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047180.058772,58772,2,0,0,0,97385124,587220,93270068,8364,92669408,5536,345856,92444520,27836,266232,318020,92178288,0,0,8388604,8172796,0,0,108112,65596,181464,919088,744064,175024,14400,7228,0,0,0,57081164,1402116,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047180.058334,58334,1,0,0,0,97385144,91910412,93268812,14396,1949640,5568,920640,1158928,27544,316268,893096,842660,0,0,8388604,8190716,0,0,112048,68304,228280,311232,134932,176300,14208,7188,0,0,0,57081176,1324036,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047180.052121,52121,3,0,0,0,3878020,3200832,3407584,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71132,41760,72444,45784,26660,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047180.052438,52438,4,0,0,0,1813712,211372,1149016,2068,1099100,0,683376,774324,382052,37000,301324,737324,0,0,0,0,36,0,356532,40704,62520,82640,59780,22860,2784,7184,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047180.051499,51499,5,0,0,0,3878040,160820,1067340,2068,1124516,0,3060980,477196,2423252,30064,637728,447132,0,0,0,0,0,0,2411592,57352,41724,83920,60816,23104,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047240.054406,54406,0,0,0,0,97387748,86661704,93332072,207044,6794460,9020,526732,6618408,144596,14448,382136,6603960,0,0,8388604,6280824,120,0,135504,54564,15408,378652,241728,136924,10816,11900,0,0,0,57082476,3164516,34359738367,576596,34308614140,51200,0,32768,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047240.058475,58475,1,0,0,0,97385144,91914120,93272536,14412,1949640,5568,917816,1158936,24720,316260,893096,842676,0,0,8388604,8190716,0,0,110088,68308,228280,311184,134932,176252,14208,7188,0,0,0,57081176,1323908,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047240.058869,58869,2,0,0,0,97385124,588064,93270920,8372,92669408,5536,344380,92444500,26360,266204,318020,92178296,0,0,8388604,8172796,0,0,106072,65596,181464,919200,744064,175136,14400,7228,0,0,0,57081164,1402116,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047240.051989,51989,4,0,0,0,1813712,211340,1148980,2068,1099096,0,683468,774308,382132,37000,301336,737308,0,0,0,0,28,0,356612,40704,62520,82576,59780,22796,2960,7184,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047240.052289,52289,3,0,0,0,3878020,3200692,3407444,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71132,41760,72460,45784,26676,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047240.052452,52452,5,0,0,0,3878040,160696,1067216,2068,1124516,0,3060980,477196,2423252,30064,637728,447132,0,0,0,0,0,0,2411592,57352,41724,83920,60816,23104,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047300.055902,55902,0,0,0,0,97387748,86623780,93294312,207124,6794552,9020,564760,6618736,182556,14680,382204,6604056,0,0,8388604,6280824,68,0,175464,54072,15408,378708,241728,136980,10896,13000,0,0,0,57082476,3258956,34359738367,576596,34308614140,51200,0,26624,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047300.058473,58473,1,0,0,0,97385144,91913376,93271792,14412,1949640,5568,918360,1158936,25264,316260,893096,842676,0,0,8388604,8190716,0,0,110112,68308,228280,311264,134932,176332,14208,7188,0,0,0,57081176,1323652,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047300.059582,59582,2,0,0,0,97385124,580976,93263832,8372,92669408,5536,344748,92444520,26728,266224,318020,92178296,0,0,8388604,8172796,0,0,105148,65596,181464,919160,744064,175096,14400,7228,0,0,0,57081164,1402116,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047300.051726,51726,3,0,0,0,3878020,3200608,3407360,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71132,41760,72420,45784,26636,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047300.051528,51528,4,0,0,0,1813712,211528,1149176,2068,1099104,0,683392,774324,382064,37000,301328,737324,0,0,0,0,8,0,356544,40704,62520,82592,59780,22812,2816,7184,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047300.052047,52047,5,0,0,0,3878040,160820,1067340,2068,1124516,0,3060980,477196,2423252,30064,637728,447132,0,0,0,0,0,0,2411592,57352,41724,83920,60816,23104,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047360.058226,58226,1,0,0,0,97385144,91915208,93273624,14412,1949640,5568,914844,1158940,21748,316264,893096,842676,0,0,8388604,8190716,0,0,106484,68308,228280,311504,134932,176572,14208,7188,0,0,0,57081176,1323648,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047360.059493,59493,2,0,0,0,97385124,584932,93267788,8372,92669408,5536,347672,92444528,29652,266232,318020,92178296,0,0,8388604,8172796,0,0,109928,65596,181464,919288,744064,175224,14400,7228,0,0,0,57081164,1402116,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047360.055986,55986,0,0,0,0,97387748,86700308,93370896,207180,6794552,9020,491196,6618772,108972,14680,382224,6604092,0,0,8388604,6280824,76,0,101820,53984,15408,378420,241728,136692,10768,9944,0,0,0,57082476,3088032,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047360.051846,51846,3,0,0,0,3878020,3200232,3406984,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71132,41760,72548,45784,26764,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047360.052222,52222,5,0,0,0,3878040,160572,1067092,2068,1124516,0,3061040,477192,2423308,30064,637732,447128,0,0,0,0,0,0,2411648,57352,41724,83920,60816,23104,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047360.051892,51892,4,0,0,0,1813712,200200,1149044,2068,1110300,0,683388,785548,382088,37000,301300,748548,0,0,0,0,8,0,356568,40704,62520,82564,59780,22784,2768,7184,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047420.058302,58302,1,0,0,0,97385144,91915860,93274284,14420,1949640,5568,916936,1158944,23840,316260,893096,842684,0,0,8388604,8190716,0,0,108556,68308,228280,311272,134932,176340,14208,7188,0,0,0,57081176,1323652,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047420.055723,55723,0,0,0,0,97387748,86650476,93321132,207228,6794572,9020,540904,6618832,158672,14680,382232,6604152,0,0,8388604,6280824,80,0,151588,53984,15408,378476,241728,136748,10848,12164,0,0,0,57082476,3219692,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047420.059347,59347,2,0,0,0,97385124,583468,93266332,8380,92669408,5536,346820,92444532,28800,266228,318020,92178304,0,0,8388604,8172796,0,0,109140,65596,181464,919288,744064,175224,14400,7228,0,0,0,57081164,1402544,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047420.052305,52305,3,0,0,0,3878020,3200172,3406924,2088,432364,0,292996,212836,83544,29596,209452,183240,0,0,0,0,0,0,71396,71132,41760,72484,45784,26700,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047420.05237,52370,5,0,0,0,3878040,160480,1067016,2068,1124532,0,3061088,477160,2423308,30064,637780,447096,0,0,0,0,0,0,2411648,57352,41724,83888,60816,23072,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047420.052407,52407,4,0,0,0,1813712,189148,1149052,2068,1121360,0,683348,796676,382116,37000,301232,759676,0,0,0,0,8,0,356596,40736,62520,82580,59780,22800,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047480.058493,58493,1,0,0,0,97385144,91914768,93273192,14420,1949640,5568,918896,1158944,25800,316260,893096,842684,0,0,8388604,8190716,0,0,111812,68308,228280,311320,134932,176388,14208,7188,0,0,0,57081176,1323652,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047480.055222,55222,0,0,0,0,97387748,86604104,93274820,207272,6794588,9020,583584,6618888,201348,14680,382236,6604208,0,0,8388604,6280824,16,0,194172,53984,15408,379028,241728,137300,10928,13940,0,0,0,57082476,3325020,34359738367,576596,34308614140,51200,0,22528,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047480.058696,58696,2,0,0,0,97385124,584832,93267696,8380,92669408,5536,346600,92444532,28580,266228,318020,92178304,0,0,8388604,8172796,0,0,108568,65596,181464,919464,744064,175400,14400,7228,0,0,0,57081164,1402976,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047480.051588,51588,3,0,0,0,3878020,3200352,3407108,2088,432364,0,292956,212836,83504,29596,209452,183240,0,0,0,0,0,0,71340,71132,41760,72428,45792,26636,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047480.05157,51570,5,0,0,0,3878040,160512,1067064,2068,1124548,0,3061120,477152,2423316,30064,637804,447088,0,0,0,0,0,0,2411672,57352,41724,83856,60816,23040,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047480.052008,52008,4,0,0,0,1813712,181708,1148984,2068,1128732,0,683280,804120,382120,37000,301160,767120,0,0,0,0,4,0,356600,40736,62520,82572,59780,22792,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047540.057107,57107,1,0,0,0,97385144,91912768,93271192,14420,1949640,5568,920356,1158948,27260,316264,893096,842684,0,0,8388604,8190716,0,0,113032,68308,228280,311176,134932,176244,14208,7188,0,0,0,57081176,1323656,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047540.055568,55568,0,0,0,0,97387748,86574112,93244876,207304,6794596,9020,611432,6618936,229196,14680,382236,6604256,0,0,8388604,6280824,84,0,222152,54072,15408,379252,241728,137524,10944,14828,0,0,0,57082476,3377684,34359738367,576596,34308614140,51200,0,59392,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047540.05934,59340,2,0,0,0,97385124,582792,93265656,8380,92669408,5536,347024,92444520,29004,266216,318020,92178304,0,0,8388604,8172796,0,0,108504,65596,181464,919400,744064,175336,14400,7228,0,0,0,57081164,1402120,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047540.051805,51805,5,0,0,0,3878040,160916,1067468,2068,1124548,0,3061180,477128,2423352,30064,637828,447064,0,0,0,0,0,0,2411716,57352,41724,83824,60816,23008,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047540.051761,51761,3,0,0,0,3878020,3200072,3406828,2088,432364,0,292980,212836,83528,29596,209452,183240,0,0,0,0,0,0,71364,71132,41760,72460,45792,26668,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047540.051906,51906,4,0,0,0,1813712,170948,1149240,2068,1139748,0,683252,815164,382120,37000,301132,778164,0,0,0,0,8,0,356600,40736,62520,82568,59780,22788,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047600.053764,53764,0,0,0,0,97387748,86568004,93238784,207332,6794592,9020,618452,6618952,236216,14680,382236,6604272,0,0,8388604,6280824,80,0,229208,54072,15408,379260,241728,137532,11024,14828,0,0,0,57082476,3377556,34359738367,576596,34308614140,51200,0,79872,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047600.056121,56121,1,0,0,0,97385144,91914084,93272516,14428,1949640,5568,920044,1158956,26948,316264,893096,842692,0,0,8388604,8190716,0,0,112728,68308,228280,310968,134932,176036,14208,7188,0,0,0,57081176,1323656,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047600.051618,51618,3,0,0,0,3878020,3200392,3407144,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71132,41760,72388,45784,26604,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047600.059402,59402,2,0,0,0,97385124,584716,93267588,8388,92669408,5536,346944,92444544,28924,266232,318020,92178312,0,0,8388604,8172796,0,0,109176,65596,181464,919272,744064,175208,14400,7228,0,0,0,57081164,1402120,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047600.05178,51780,4,0,0,0,1813712,170700,1149000,2068,1139756,0,683268,815164,382128,37000,301140,778164,0,0,0,0,4,0,356608,40736,62520,82564,59780,22784,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047600.051416,51416,5,0,0,0,3878040,160544,1067096,2068,1124548,0,3061148,477128,2423320,30064,637828,447064,0,0,0,0,0,0,2411660,57352,41724,83824,60816,23008,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047660.05581,55810,0,0,0,0,97387748,86588384,93259224,207380,6794604,9028,596832,6618788,214588,14464,382244,6604324,0,0,8388604,6280824,72,0,206788,54080,15416,379128,241728,137400,10960,13940,0,0,0,57082476,3324936,34359738367,576596,34308614140,51200,0,73728,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047660.057618,57618,1,0,0,0,97385144,91913992,93272424,14428,1949640,5568,920132,1158956,27036,316264,893096,842692,0,0,8388604,8190716,0,0,111652,68308,228280,311144,134932,176212,14208,7188,0,0,0,57081176,1323656,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047660.058809,58809,2,0,0,0,97385124,587344,93270216,8388,92669408,5536,345460,92444544,27440,266232,318020,92178312,0,0,8388604,8172796,0,0,107340,65596,181464,919160,744064,175096,14400,7228,0,0,0,57081164,1402120,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047660.051455,51455,3,0,0,0,3878020,3200304,3407056,2088,432364,0,292996,212836,83544,29596,209452,183240,0,0,0,0,0,0,71396,71132,41760,72476,45784,26692,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047660.05206,52060,5,0,0,0,3878040,160544,1067096,2068,1124548,0,3061136,477128,2423308,30064,637828,447064,0,0,0,0,0,0,2411648,57352,41724,83824,60816,23008,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047660.051678,51678,4,0,0,0,1813712,170700,1148988,2068,1139744,0,683280,815140,382128,37000,301152,778140,0,0,0,0,104,0,356608,40740,62520,82564,59780,22784,2784,7188,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1642047720.055922,55922,0,0,0,0,97387748,86659600,93330452,207420,6794584,9028,527568,6618800,145324,14464,382244,6604336,0,0,8388604,6280824,64,0,142160,54080,15416,378700,241728,136972,10848,11720,0,0,0,57082476,3167072,34359738367,576596,34308614140,51200,0,53248,0,0,0,0,0,0,2048,439668,10711040,90177536
1642047720.059164,59164,2,0,0,0,97385124,584616,93267488,8388,92669408,5536,346288,92444532,28268,266220,318020,92178312,0,0,8388604,8172796,0,0,107448,65596,181464,919192,744064,175128,14400,7228,0,0,0,57081164,1402120,34359738367,583720,34308612092,54400,0,53248,0,0,0,0,0,0,2048,522612,8531968,92274688
1642047720.056723,56723,1,0,0,0,97385144,91910404,93268836,14428,1949640,5568,919004,1158952,25908,316260,893096,842692,0,0,8388604,8190716,0,0,111476,68308,228280,311364,134932,176432,14208,7188,0,0,0,57081176,1323652,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1642047720.051662,51662,3,0,0,0,3878020,3200668,3407420,2088,432364,0,292988,212836,83536,29596,209452,183240,0,0,0,0,0,0,71372,71132,41760,72484,45784,26700,3040,5972,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1642047720.05142,51420,5,0,0,0,3878040,160544,1067096,2068,1124548,0,3061116,477128,2423288,30064,637828,447064,0,0,0,0,0,0,2411628,57352,41724,83824,60816,23008,3008,11148,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,940032,0,0,0,0,0,0,2048,81776,4112384,2097152
1642047720.052372,52372,4,0,0,0,1813712,166980,1149052,2068,1143528,0,683300,818912,382136,37000,301164,781912,0,0,0,0,104,0,356616,40736,62520,82576,59780,22796,2784,7192,0,0,0,906856,654128,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
